participant_id,access_code,participant_created_at,current_step,completed,latin_square_sequence,condition_code,condition_order,conversation_within_condition,condition_questionnaire_json,session_id,conversation_order,assignment_status,topic_id,variation_id,topic_preference,model_size,model_name,personality_context_enabled,style_name,speaker,text,timestamp,word_count,token_count,is_question,topic_similarity,prev_similarity,windowed_similarity,novelty,coherence,windowed_coherence,topic_consistency,session_novelty,turn_balance,token_balance,question_rate,engagement_score
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,H,1,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-19T07:20:22"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",9224d3ed-2ed2-4685-964c-b0cfc485e948,1,complete,T4,A,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,i suggest you to eat smh with protein,2026-09-19T07:12:17,8,10,0,0.4637,0.595,0.595,0.405,0.5614,0.5559,0.5415,0.4386,1.0,0.4352,0.1667,0.5165
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,B,1,1,"{""engagement"": 3, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Curious"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-20T08:54:21"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",6e5fa9a4-cb5e-4892-b97c-6ddebc92f2f5,1,complete,T4,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,sure tell lme,2026-09-20T08:48:11,3,4,0,0.5443,0.4665,0.4665,0.5335,0.5246,0.5231,0.507,0.4754,1.0,0.3621,0.1667,0.5042
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,C,1,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 2, ""emotions"": [""Confused""], ""comments"": """", ""submitted_at"": ""2026-09-20T10:54:09"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",c1e130c5-19fc-4cbd-b63b-0eb7ac5efc91,1,complete,T6,A,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,"big cheese variety
online",2026-09-20T10:49:46,4,5,0,0.5544,0.5088,0.5088,0.4912,0.5087,0.5106,0.531,0.4913,1.0,0.4,0.1667,0.5086
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,G,1,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T11:43:16"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",48642a3f-359f-488c-9f5b-75b6a2bab7ec,1,complete,T8,C,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,i went to athens before it was great,2026-09-20T11:16:11,8,10,0,0.5608,0.6646,0.6646,0.3354,0.5563,0.593,0.5739,0.4437,1.0,0.3382,0.0833,0.5116
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,F,1,1,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-14T13:53:31"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",27f7a938-d24f-4a30-85c1-c187c3938199,1,complete,T7,C,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,i could use some help with the music playlist tbh,2026-09-14T13:46:02,10,13,0,0.5,0.5455,0.5339,0.4545,0.5382,0.5426,0.5395,0.4618,1.0,0.3708,0.25,0.5262
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,B,1,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:23:33"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",625a8df3-8400-4df2-a18c-6451dc28d414,1,complete,T5,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,pecorino’s good tbh. i usually go for parmesan,2026-09-15T07:16:13,8,10,0,0.5229,0.665,0.6318,0.335,0.5472,0.5335,0.5232,0.4528,1.0,0.3594,0.1667,0.5105
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,H,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:24:51"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",6f3b5e60-b304-4220-9899-20b0ded39255,1,complete,T5,B,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,idk maybe just binge a show i really need to turn my brain off for a bit,2026-09-15T07:17:59,17,22,0,0.5327,0.5779,0.6329,0.4221,0.5549,0.5603,0.5527,0.4451,1.0,0.5948,0.1667,0.5187
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,D,1,1,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:10:39"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",1c1dfe47-a9f4-4bc0-916f-ab2b4e820e03,1,complete,T7,C,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,one has free delivery the other is cheaper. tbh i’d rather free delivery,2026-09-15T09:49:27,13,17,0,0.5183,0.5363,0.5152,0.4637,0.5365,0.5299,0.5323,0.4635,1.0,0.4348,0.0833,0.4992
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,A,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T11:05:34"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",aa443e7b-b952-4b51-b299-de5c6964cdd7,1,complete,T8,B,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,yeah the beaches are amazing. i’m picturing crystal clear water,2026-09-15T10:59:59,10,13,0,0.4725,0.4454,0.5444,0.5546,0.519,0.5437,0.529,0.481,1.0,0.9744,0.0833,0.4966
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,C,1,1,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious""], ""comments"": """", ""submitted_at"": ""2026-09-15T18:25:24"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",bda8893e-bc23-4acb-a7b8-ec8cda7a8307,1,complete,T4,A,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,id rather get it from the first one tbh,2026-09-15T18:19:59,9,12,0,0.4973,0.5293,0.4975,0.4707,0.5462,0.5772,0.5247,0.4538,1.0,0.878,0.25,0.5233
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,E,1,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T16:52:12"", ""condition_code"": ""E"", ""condition_order"": 1, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",f84272e1-c0d3-499d-bf1d-f2f1da8d1e7f,1,complete,T5,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i usually usually get a show bc movies take too long when im this tired,2026-09-15T16:45:15,15,20,0,0.5386,0.5708,0.617,0.4292,0.5679,0.6106,0.5648,0.4321,1.0,0.4758,0.1667,0.523
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,G,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T19:43:24"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",2d114f04-9e62-4098-915c-2bfa96c64f9c,1,complete,T3,C,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,true but sometimes a few euros difference is worth the risk tbh,2026-09-15T19:35:38,12,16,0,0.5078,0.569,0.6052,0.431,0.5985,0.6256,0.5513,0.4015,1.0,0.9741,0.0833,0.5102
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,A,1,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-16T11:58:38"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",e6a855aa-7796-47e0-945e-0231f7379169,1,complete,T8,A,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,halloumi is definitely better for grilling. 🙂,2026-09-16T11:51:11,7,9,0,0.5307,0.4623,0.4997,0.5377,0.5208,0.5508,0.5242,0.4792,1.0,0.6842,0.0,0.4831
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,D,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-16T20:26:21"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",8c830d5e-ea3a-4689-9be8-2867b79c2d97,1,complete,T5,D,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,id rather buy from the first one tbh,2026-09-16T20:19:14,8,10,0,0.4891,0.5212,0.4969,0.4788,0.5175,0.5301,0.5398,0.4825,1.0,0.9881,0.1667,0.5117
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,E,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested""], ""comments"": """", ""submitted_at"": ""2026-09-17T18:39:06"", ""condition_code"": ""E"", ""condition_order"": 1, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3c41c0c1-6496-4632-8f0b-72977420c5e3,1,complete,T8,B,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,zagorohoria is stunning but i usually get the coast for a short break,2026-09-17T12:41:00,13,17,0,0.4837,0.5594,0.5624,0.4406,0.5414,0.5883,0.5061,0.4586,1.0,0.4167,0.0,0.4807
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,F,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-18T09:49:54"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",7a0c2ad6-24fd-47f9-ae9f-de55f2ffa266,1,complete,T7,A,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,thanks lol i think i should just keep the food super simple tbh,2026-09-18T09:37:24,13,17,0,0.4432,0.5889,0.5648,0.4111,0.5286,0.5399,0.5387,0.4714,1.0,0.5556,0.0833,0.5
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,H,1,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-19T07:20:22"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",9224d3ed-2ed2-4685-964c-b0cfc485e948,1,complete,T4,A,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,i usually just go for greek yogurt bc its fast 😅 what do you usually have?,2026-09-19T07:12:20,16,21,1,0.6037,0.5305,0.5283,0.4695,0.5614,0.5559,0.5415,0.4386,1.0,0.4352,0.1667,0.5165
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,B,1,1,"{""engagement"": 3, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Curious"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-20T08:54:21"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",6e5fa9a4-cb5e-4892-b97c-6ddebc92f2f5,1,complete,T4,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,id rather go to the local one tbh,2026-09-20T08:48:12,8,10,0,0.5096,0.5423,0.5136,0.4577,0.5246,0.5231,0.507,0.4754,1.0,0.3621,0.1667,0.5042
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,C,1,1,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 2, ""emotions"": [""Confused""], ""comments"": """", ""submitted_at"": ""2026-09-20T10:54:09"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",c1e130c5-19fc-4cbd-b63b-0eb7ac5efc91,1,complete,T6,A,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,tbh i usually stick to one store. 😂,2026-09-20T10:49:48,8,10,0,0.4373,0.4618,0.4695,0.5382,0.5087,0.5106,0.531,0.4913,1.0,0.4,0.1667,0.5086
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,G,1,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T11:43:16"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",48642a3f-359f-488c-9f5b-75b6a2bab7ec,1,complete,T8,C,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,athens is a classic but i want smth different this time. maybe a smaller island vibe instead,2026-09-20T11:16:13,17,22,0,0.6215,0.5858,0.663,0.4142,0.5563,0.593,0.5739,0.4437,1.0,0.3382,0.0833,0.5116
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,F,1,1,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-14T13:53:31"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",27f7a938-d24f-4a30-85c1-c187c3938199,1,complete,T7,C,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,i like hip hop and rap music,2026-09-14T13:46:58,7,9,0,0.4574,0.6218,0.6013,0.3782,0.5382,0.5426,0.5395,0.4618,1.0,0.3708,0.25,0.5262
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,B,1,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:23:33"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",625a8df3-8400-4df2-a18c-6451dc28d414,1,complete,T5,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,you are italian?,2026-09-15T07:16:38,3,4,1,0.6165,0.4753,0.4674,0.5247,0.5472,0.5335,0.5232,0.4528,1.0,0.3594,0.1667,0.5105
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,H,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:24:51"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",6f3b5e60-b304-4220-9899-20b0ded39255,1,complete,T5,B,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,oh will you make also dinner or take out?,2026-09-15T07:18:30,9,12,1,0.5759,0.4988,0.5154,0.5012,0.5549,0.5603,0.5527,0.4451,1.0,0.5948,0.1667,0.5187
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,D,1,1,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:10:39"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",1c1dfe47-a9f4-4bc0-916f-ab2b4e820e03,1,complete,T7,C,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,free delivery has every tuesday the efood,2026-09-15T09:57:17,7,9,0,0.483,0.7089,0.6791,0.2911,0.5365,0.5299,0.5323,0.4635,1.0,0.4348,0.0833,0.4992
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,A,1,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T11:05:34"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",aa443e7b-b952-4b51-b299-de5c6964cdd7,1,complete,T8,B,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,yes clear blue waters at good temperatures,2026-09-15T11:00:31,7,9,0,0.511,0.5715,0.5454,0.4285,0.519,0.5437,0.529,0.481,1.0,0.9744,0.0833,0.4966
